id,Date,Page,Title,Category,URL
311,2024/11/15,1,"Stocks Fall After Fed Comments, Strong Retail Sales Data",U.S. Economy,https://www.wsj.com/economy/central-banking/boston-fed-president-says-december-rate-cut-isnt-a-done-deal-50ef1429
312,2024/11/17,1,How Democrats Blew It on Inflation,U.S. Economy,https://www.wsj.com/economy/inflation-joe-biden-mistakes-aa77b9cf
313,2024/11/20,2,Why Some Tax Cuts Can Be Better Than Others,U.S. Economy,https://www.wsj.com/economy/why-some-tax-cuts-can-be-better-than-others-507717cb
314,2024/11/20,2,American Companies Are Stocking Up to Get Ahead of Trump’s China Tariffs,U.S. Economy,https://www.wsj.com/economy/trade/american-companies-are-stocking-up-to-get-ahead-of-trumps-china-tariffs-c1ca4744
315,2024/11/21,2,U.S. Home Sales Rose in October,U.S. Economy,https://www.wsj.com/economy/housing/home-sales-rose-in-october-following-decline-in-mortgage-rates-edd27898
316,2024/11/22,2,"Republicans Are Feeling Good Again, Driving Up Consumer Sentiment",U.S. Economy,https://www.wsj.com/economy/consumers/consumer-sentiment-survey-trump-economy-5e4c4c58
317,2024/11/26,1,What Trump’s New Tariff Threats Mean for the U.S. Economy,U.S. Economy,https://www.wsj.com/economy/trade/what-trumps-new-tariff-threats-mean-for-the-u-s-economy-f0e4e69a
318,2024/11/26,2,Fed Minutes Signal More Caution on Cuts if Inflation Progress Stalls,U.S. Economy,https://www.wsj.com/economy/central-banking/fed-minutes-signal-more-caution-on-cuts-if-inflation-progress-stalls-682fdd17
319,2024/11/26,2,"How Trump’s Tariffs on China Changed U.S. Trade, in Charts",U.S. Economy,https://www.wsj.com/economy/trade/how-trumps-tariffs-on-china-changed-u-s-trade-in-charts-bb5b5d53
320,2024/11/28,1,Global Chip Stocks Rally; Mexican Peso Rises,U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-update-11-28-2024-242b9b0d
321,2024/11/28,1,What Trump’s Immigration Plans Mean for America’s Job Growth,U.S. Economy,https://www.wsj.com/economy/jobs/trump-immigration-policy-job-growth-567fb3cd
322,2024/12/02,2,U.S. Factory Activity Contracts as Demand Remains Weak,U.S. Economy,https://www.wsj.com/economy/u-s-factory-activity-contracts-as-demand-remains-weak-9b36c963
323,2024/12/03,2,U.S. Job Openings Increased in October,U.S. Economy,https://www.wsj.com/economy/jobs/u-s-job-openings-increased-in-october-5d5a39b1
324,2024/12/03,2,Construction Industry Braces for One-Two Punch: Tariffs and Deportations,U.S. Economy,https://www.wsj.com/economy/trump-immigration-deportation-policy-construction-impact-b8db1120
325,2024/12/04,2,Powell Says Economic Strength Gives Fed Ability to Take Time on Rate Cuts,U.S. Economy,https://www.wsj.com/economy/central-banking/december-fed-rate-cut-powell-be4a617f
326,2024/12/04,2,U.S. Services Sector Slows as Firms Gauge Trump Policies,U.S. Economy,https://www.wsj.com/economy/u-s-services-sector-slows-as-firms-gauge-trump-policies-a7dd9d34
327,2024/12/04,2,U.S. Factory Orders Rose in October,U.S. Economy,https://www.wsj.com/economy/u-s-factory-orders-rose-in-october-9ab04125
328,2024/12/05,2,Farmers Face Tight Budget as Incomes Fall Again,U.S. Economy,https://www.wsj.com/business/farmers-face-tight-budget-as-incomes-fall-again-31c057e7
329,2024/12/05,2,U.S. Economy Is Doing What Few Others Are: Getting More Productive,U.S. Economy,https://www.wsj.com/economy/u-s-economy-is-doing-what-few-others-are-getting-more-productive-4c2116f5
330,2024/12/06,1,"Hiring Bounced Back With 227,000 Jobs Added Last Month",U.S. Economy,https://www.wsj.com/economy/jobs/jobs-report-november-unemployment-economy-3088b8cc
331,2024/12/06,2,"Consumer Confidence Jumps Despite Split Between Republicans, Democrats",U.S. Economy,https://www.wsj.com/economy/consumer-confidence-jumps-despite-split-between-republicans-democrats-42ec30a1
332,2024/12/07,1,The Key to Affordable Living Is Moving In With Your Sibling,U.S. Economy,https://www.wsj.com/economy/housing/living-buying-with-siblings-2e0a16a9
333,2024/12/09,2,"U.S. Wholesale Inventories Rose in October, Reversing September’s Fall",U.S. Economy,https://www.wsj.com/economy/u-s-wholesale-inventories-rose-in-october-reversing-septembers-fall-b054c566
334,2024/12/11,1,"Strengthening Inflation Poses Challenge for Trump, Fed",U.S. Economy,https://www.wsj.com/economy/cpi-report-inflation-november-interest-rate-d2520eaa
335,2024/12/12,2,Inflation Is Stuck. Can Trump Unstick It?,U.S. Economy,https://www.wsj.com/economy/inflation-prices-trump-president-186fb5cc
336,2024/12/14,1,Americans Are Stockpiling to Get Ahead of Tariffs,U.S. Economy,https://www.wsj.com/economy/tariff-price-fear-stockpile-bd418b8a
337,2024/12/16,2,"U.S. Activity Accelerates Again, Driven by Services Strength",U.S. Economy,https://www.wsj.com/economy/u-s-activity-accelerates-again-driven-by-services-strength-dc52c63e
338,2024/12/16,2,The Fed’s Game Plan on Interest-Rate Cuts Keeps Shifting,U.S. Economy,https://www.wsj.com/economy/central-banking/fed-interest-rate-cut-outlook-2025-657e718a
339,2024/12/18,1,Why Are Americans Paying So Much More for Healthcare Than They Used To?,U.S. Economy,https://www.wsj.com/health/healthcare/american-healthcare-spending-charts-explained-adaa0e23
340,2024/12/18,1,The Next Big Fed Debate: Has the Era of Very Low Rates Ended?,U.S. Economy,https://www.wsj.com/economy/central-banking/federal-reserve-interest-rates-2025-557b047e
341,2024/12/18,1,"Fed Signals Plan to Slow Rate Cuts, Sending Stocks Lower",U.S. Economy,https://www.wsj.com/economy/central-banking/fed-cuts-interest-rates-again-but-officials-expect-fewer-reductions-in-2025-70562fac
342,2024/12/18,1,"Dow Industrials Fall 1,100 Points After Fed Interest-Rate Decision",U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-12-18-2024-4668ad62
343,2024/12/20,1,Stocks Rally on Hopes for More Rate Cuts,U.S. Markets,https://www.wsj.com/finance/stocks/stocks-rally-on-hopes-for-more-rate-cuts-fdefe364
344,2024/12/20,2,Consumer Confidence Climbs Driven by Republican Sentiment,U.S. Economy,https://www.wsj.com/economy/consumers/consumer-confidence-climbs-driven-by-republican-sentiment-ecfee0a1
345,2024/12/27,1,Tech Slide Weighs on U.S. Stocks,U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-12-27-2024-90ec762b
346,2024/12/27,2,Dow Industrials Eke Out Gain; Bond Yields Grind Higher,U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-12-26-2024-37cbef86
347,2024/12/27,2,The Fed Is Trying—Again—to Size Up Trump,U.S. Economy,https://www.wsj.com/economy/central-banking/the-fed-is-tryingagainto-size-up-trump-77c8fc9b
348,2025/01/01,1,Why Breakfast Is Busting Your Food Budget,U.S. Economy,https://www.wsj.com/finance/commodities-futures/why-breakfast-is-busting-your-food-budget-a52165e7
349,2025/01/02,1,The American Worker Is Becoming More Productive,U.S. Economy,https://www.wsj.com/economy/jobs/worker-productivity-america-growing-36f4c90c
350,2025/01/04,1,He’s a Factory Owner and Friends With Trump. That Makes Tariffs Personal.,U.S. Economy,https://www.wsj.com/business/hes-a-factory-owner-and-friends-with-trump-that-makes-tariffs-personal-7da3638f
351,2025/01/05,1,Unemployed Office Workers Are Having a Harder Time Finding New Jobs,U.S. Economy,https://www.wsj.com/economy/jobs/job-search-workers-unemployment-months-5a4cfcee
352,2025/01/08,1,The Uncertain Future of Two U.S. Border Towns That Thrived Off Trade,U.S. Economy,https://www.wsj.com/economy/trade/these-border-cities-thrived-under-trump-1-0-his-policies-now-threaten-to-undo-them-41299fad
353,2025/01/08,1,Fed Minutes Suggest Officials Will Hold Rates Steady for Now,U.S. Economy,https://www.wsj.com/economy/central-banking/fed-minutes-suggest-officials-will-hold-rates-steady-for-now-9e95486d
354,2025/01/10,1,"Hiring Blew Past Expectations With 256,000 Jobs Added in December",U.S. Economy,https://www.wsj.com/economy/jobs/jobs-report-december-2024-unemployment-economy-c8031ef9
355,2025/01/13,1,Balance of Power Shifts Back Toward Bosses,U.S. Economy,https://www.wsj.com/economy/jobs/balance-of-power-shifts-back-toward-bosses-a2861df1
356,2025/01/19,1,Biden Leaves With an Uncertain Economic Legacy. Not So in This Indiana Town.,U.S. Economy,https://www.wsj.com/economy/biden-leaves-with-an-uncertain-economic-legacy-not-so-in-this-indiana-town-78d0b4c2
357,2025/01/20,1,"Bitcoin Hits Record, Dollar Falls on Trump’s Inauguration Day",U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-01-20-2025-d809dbee
358,2025/01/24,1,Stock Investors Like Trump 2.0,U.S. Markets,https://www.wsj.com/finance/stocks/stock-investors-like-trump-2-0-871074ac
359,2025/01/24,1,U.S. Homes Sales in 2024 Fell to Lowest Level in Nearly 30 Years,U.S. Economy,https://www.wsj.com/economy/housing/u-s-homes-sales-in-2024-fell-to-lowest-level-in-nearly-30-years-3ce94fd9
360,2025/01/24,2,U.S. Activity Loses Pace at Start of Year,U.S. Economy,https://www.wsj.com/economy/u-s-activity-loses-pace-at-start-of-year-d2a57263
361,2025/01/25,1,Trump Tries to Forge ‘Golden Age’ Economy of Self-Reliance and Defiance,U.S. Economy,https://www.wsj.com/politics/policy/trump-economic-vision-policy-plan-e570b32b
362,2025/01/28,2,U.S. Consumers Lose Confidence at Start of Trump’s Second Term,U.S. Economy,https://www.wsj.com/economy/u-s-consumers-lose-confidence-at-start-of-trump-second-term-0e48375b
363,2025/01/28,2,U.S. Home Prices Gained Further Toward End of 2024,U.S. Economy,https://www.wsj.com/economy/housing/u-s-home-prices-gained-further-toward-end-of-2024-4b538327
364,2025/01/28,2,Why Tariffs Are a Key Wild Card for the Fed,U.S. Economy,https://www.wsj.com/economy/central-banking/the-trouble-with-tariffs-what-you-think-about-prices-matters-to-the-fed-a4c7acf7
365,2025/01/29,1,Trump Lashes Out at a Favorite Nemesis: The Federal Reserve,U.S. Economy,https://www.wsj.com/economy/central-banking/trump-lashes-out-at-a-favorite-nemesis-the-federal-reserve-fa31a212
366,2025/01/29,1,"Fed Stands Pat on Rates, Entering New Wait-and-See Phase",U.S. Economy,https://www.wsj.com/economy/central-banking/fed-stands-pat-on-rates-entering-new-wait-and-see-phase-0bb33cc7
367,2025/01/30,2,U.S. GDP Grew 2.5% in 2024,U.S. Economy,https://www.wsj.com/economy/us-gdp-economy-fourth-quarter-2024-9ccb1816
368,2025/01/31,1,"Markets End January Higher, and With One More Speed Bump",U.S. Markets,https://www.wsj.com/finance/stocks/markets-end-january-higher-and-with-one-more-speed-bump-2ac56e25
369,2025/01/31,2,Fed’s Bowman Skeptical That Central Bank Still Very Restrictive,U.S. Economy,https://www.wsj.com/economy/central-banking/feds-bowman-skeptical-that-central-bank-still-very-restrictive-ce8ed220
370,2025/01/31,2,PCE Inflation Accelerated in December,U.S. Economy,https://www.wsj.com/economy/central-banking/pce-inflation-accelerated-in-december-be039e82
371,2025/02/01,1,Tariffs Are Here. The Price Hikes Coming for These Items May Surprise You.,U.S. Economy,https://www.wsj.com/economy/trade/tariffs-are-nearly-here-the-price-hikes-coming-for-these-items-may-surprise-you-99cba7a4
372,2025/02/01,1,Trump’s New Import Tariffs Will Jolt the Economy,U.S. Economy,https://www.wsj.com/economy/trade/trump-tariffs-what-next-prices-inflation-f497f161
373,2025/02/03,1,"Trump Tariffs Caused a Market Meltdown, but Investors Shook It Off",U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-02-03-2025-148e65a0
374,2025/02/04,1,Stocks Recover Despite China Tariff Fears,U.S. Markets,https://www.wsj.com/finance/stocks/stocks-recover-despite-china-tariff-fears-8e6b3b61
375,2025/02/04,2,Fewer Americans Are Quitting Their Jobs,U.S. Economy,https://www.wsj.com/economy/jobs/job-market-fewer-workers-quitting-economy-bef34675
376,2025/02/07,1,"Hiring Slows but Remains Solid, With Economy Adding 143,000 Jobs",U.S. Economy,https://www.wsj.com/economy/jobs/jobs-report-january-2025-unemployment-economy-1cb95d5b
377,2025/02/07,2,The Mood of the American Consumer Is Souring,U.S. Economy,https://www.wsj.com/economy/consumers/americans-jittery-over-inflation-university-of-michigan-survey-suggests-1476cf39
378,2025/02/07,2,U.S. Wholesale Inventories Fell Back in December,U.S. Economy,https://www.wsj.com/economy/u-s-wholesale-inventories-fell-back-in-december-f6e5987e
379,2025/02/08,1,Tariffs Helped a South Carolina Town. They Left American Shoppers Worse Off.,U.S. Economy,https://www.wsj.com/economy/trade/trump-newberry-south-carolina-tariff-economic-impact-120bc0c0
380,2025/02/10,2,Solid January Jobs Report Plays Into the Fed’s Pause,U.S. Economy,https://www.wsj.com/economy/central-banking/solid-january-jobs-report-plays-into-the-feds-pause-eac9e334
381,2025/02/11,1,Powell Says Fed Doesn’t Need to Rush on Rate Cuts,U.S. Economy,https://www.wsj.com/economy/central-banking/fed-chair-jerome-powell-senate-c34205c6
382,2025/02/12,1,"Inflation Heated Up in January, Freezing the Fed",U.S. Economy,https://www.wsj.com/economy/cpi-inflation-january-2025-interest-rate-34aa95db
383,2025/02/12,3,Why Today’s Inflation Report Is Especially Important,U.S. Economy,https://www.wsj.com/economy/central-banking/inflation-consumer-prices-2025-interest-rates-02b9163c
384,2025/02/13,3,Trump Layoffs Push Federal Workers Into Tough Job Hunt,U.S. Economy,https://www.wsj.com/economy/jobs/federal-workers-jobs-doge-37b761cd
385,2025/02/14,1,DOGE’s Federal Job Cuts Threaten Republican Districts Too,U.S. Economy,https://www.wsj.com/politics/policy/federal-workers-doge-job-cuts-maps-988416ec
386,2025/02/14,3,ICE Raids Send Chill Through Migrant Workforces,U.S. Economy,https://www.wsj.com/economy/ice-raids-send-chill-through-migrant-workforces-cddf7537
387,2025/02/17,1,Defense Rally Pushes European Stocks to New Record,U.S. Markets,https://www.wsj.com/finance/stocks/global-stocks-markets-dow-news-02-18-2025-b95bc60b
388,2025/02/19,1,Fed Minutes Reveal Little Appetite for Near-Term Rate Cuts,U.S. Economy,https://www.wsj.com/economy/central-banking/fed-minutes-show-inflation-jitters-cast-a-chill-over-rate-cuts-fddd5707
389,2025/02/21,2,"Home Sales Fell 4.9% in January, Extending Slump in Housing Market",U.S. Economy,https://www.wsj.com/economy/housing/january-home-sales-fall-4-9-extending-slump-in-housing-market-97527aa7
390,2025/02/23,1,The U.S. Economy Depends More Than Ever on Rich People,U.S. Economy,https://www.wsj.com/economy/consumers/us-economy-strength-rich-spending-2c34a571
